#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H       H*        P         m          K          tau         Di
   1.27816  0.12356 -0.02600 -1.12508  0.000927  0.000626  0.004803    1.4816    1.7451  0.00079 -0.00104 -0.00156
   1.28590  0.13100 -0.02384 -1.09979  0.001038  0.000693  0.004350    1.4988    1.7370  0.00084 -0.00114 -0.00160
   1.29377  0.13854 -0.02159 -1.07510  0.001160  0.000764  0.003927    1.5183    1.7284  0.00088 -0.00125 -0.00164
   1.30174  0.14616 -0.01924 -1.05095  0.001296  0.000842  0.003535    1.5401    1.7192  0.00093 -0.00136 -0.00168
   1.30982  0.15386 -0.01682 -1.02726  0.001448  0.000926  0.003169    1.5645    1.7094  0.00098 -0.00149 -0.00172
   1.31797  0.16162 -0.01433 -1.00393  0.001620  0.001018  0.002825    1.5921    1.6989  0.00103 -0.00163 -0.00175
   1.32619  0.16944 -0.01179 -0.98085  0.001816  0.001118  0.002500    1.6239    1.6874  0.00108 -0.00178 -0.00178
   1.33447  0.17731 -0.00920 -0.95773  0.002045  0.001230  0.002186    1.6621    1.6746  0.00113 -0.00196 -0.00181
   1.34284  0.18525 -0.00659 -0.93522  0.002308  0.001353  0.001895    1.7054    1.6609  0.00118 -0.00216 -0.00184
   1.35135  0.19335 -0.00395 -0.91439  0.002591  0.001481  0.001646    1.7495    1.6478  0.00124 -0.00237 -0.00187
   1.36009  0.20168 -0.00132 -0.89563  0.002883  0.001610  0.001444    1.7909    1.6362  0.00129 -0.00258 -0.00189
   1.36912  0.21032  0.00130 -0.87904  0.003172  0.001737  0.001286    1.8263    1.6268  0.00134 -0.00279 -0.00192
   1.37851  0.21935  0.00389 -0.86452  0.003444  0.001859  0.001171    1.8527    1.6199  0.00139 -0.00298 -0.00195
   1.38834  0.22885  0.00644 -0.85194  0.003689  0.001975  0.001093    1.8679    1.6159  0.00143 -0.00314 -0.00197
   1.39868  0.23888  0.00893 -0.84112  0.003897  0.002083  0.001047    1.8706    1.6147  0.00147 -0.00328 -0.00200
   1.40962  0.24954  0.01135 -0.83193  0.004059  0.002182  0.001031    1.8605    1.6165  0.00151 -0.00338 -0.00203
   1.42121  0.26090  0.01368 -0.82428  0.004173  0.002270  0.001042    1.8386    1.6212  0.00154 -0.00344 -0.00206
   1.43355  0.27304  0.01590 -0.81811  0.004237  0.002346  0.001077    1.8064    1.6285  0.00157 -0.00347 -0.00209
   1.44671  0.28603  0.01801 -0.81338  0.004255  0.002409  0.001133    1.7665    1.6382  0.00159 -0.00346 -0.00212
   1.46078  0.29996  0.01999 -0.81007  0.004232  0.002459  0.001209    1.7213    1.6501  0.00161 -0.00343 -0.00216
   1.47583  0.31490  0.02182 -0.80814  0.004175  0.002495  0.001302    1.6736    1.6635  0.00163 -0.00337 -0.00219
   1.49194  0.33092  0.02349 -0.80753  0.004094  0.002518  0.001408    1.6255    1.6781  0.00164 -0.00331 -0.00223
   1.50920  0.34811  0.02498 -0.80814  0.003996  0.002531  0.001525    1.5790    1.6932  0.00165 -0.00323 -0.00226
   1.52768  0.36655  0.02628 -0.80985  0.003891  0.002534  0.001649    1.5355    1.7083  0.00166 -0.00315 -0.00230
   1.54747  0.38631  0.02737 -0.81251  0.003785  0.002531  0.001776    1.4957    1.7230  0.00167 -0.00308 -0.00234
   1.56865  0.40747  0.02824 -0.81599  0.003684  0.002523  0.001904    1.4601    1.7368  0.00168 -0.00301 -0.00238
   1.59129  0.43011  0.02888 -0.82014  0.003590  0.002512  0.002028    1.4290    1.7495  0.00169 -0.00294 -0.00242
   1.61549  0.45430  0.02926 -0.82484  0.003506  0.002500  0.002147    1.4022    1.7609  0.00170 -0.00289 -0.00247
   1.64132  0.48013  0.02938 -0.82999  0.003434  0.002489  0.002259    1.3796    1.7709  0.00171 -0.00285 -0.00252
   1.66886  0.50767  0.02922 -0.83551  0.003375  0.002480  0.002362    1.3609    1.7794  0.00173 -0.00282 -0.00257
   1.69819  0.53700  0.02876 -0.84134  0.003327  0.002472  0.002455    1.3458    1.7864  0.00175 -0.00280 -0.00263
   1.72940  0.56819  0.02799 -0.84741  0.003292  0.002468  0.002538    1.3340    1.7920  0.00177 -0.00279 -0.00269
   1.76256  0.60134  0.02690 -0.85372  0.003267  0.002466  0.002612    1.3250    1.7962  0.00180 -0.00279 -0.00276
   1.79775  0.63650  0.02547 -0.86023  0.003253  0.002467  0.002675    1.3186    1.7993  0.00183 -0.00280 -0.00283
